rank,listing_type,id,name,author,author_alias,attribution_link,download_change,adjusted_download_change,current_total,adjusted_current_total,baseline_total,adjusted_baseline_total,latest_snapshot,baseline_snapshot
20,map,charleston-huntington-wv,Charleston-Huntington,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,33,33,426,426,393,393,snapshot_2026_05_26.json,snapshot_2026_05_23.json
21,map,yukina-tw-taichung,臺中 (Taichung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,32,32,32,32,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
22,map,yukina-tw-kaohsiung,高雄 (Kaohsiung),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,31,31,31,31,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
23,mod,any-money,anyMoney,nzh0172,naz,https://github.com/nzh0172,30,30,1133,1133,1103,1103,snapshot_2026_05_26.json,snapshot_2026_05_23.json
24,map,incheon-4,Incheon (40km×40km),kimth9,kimth9,https://github.com/kimth9,30,30,483,483,453,453,snapshot_2026_05_26.json,snapshot_2026_05_23.json
25,map,seoul-3,Seoul (30km×30km),kimth9,kimth9,https://github.com/kimth9,28,28,739,739,711,711,snapshot_2026_05_26.json,snapshot_2026_05_23.json
26,map,yukina-pl-warszawa,Warszawa,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,28,28,204,204,176,176,snapshot_2026_05_26.json,snapshot_2026_05_23.json
27,mod,danield1909-dantrains,"danTrains (v1.* ""Phoenix"")",DanielD1909,DanielD1909,https://github.com/DanielD1909,26,26,1762,1762,1736,1736,snapshot_2026_05_26.json,snapshot_2026_05_23.json
28,map,jelegend-tokyo,東京 (Tokyo),jelegend,jelegend,https://github.com/jelegend,26,26,1482,1482,1456,1456,snapshot_2026_05_26.json,snapshot_2026_05_23.json
29,mod,game-speedup,Game SpeedUp,Valdotorium,Valdotorium,https://github.com/Valdotorium,26,26,608,608,582,582,snapshot_2026_05_26.json,snapshot_2026_05_23.json
30,map,berlin-val,Berlin,Valdotorium,Valdotorium,https://github.com/Valdotorium,25,25,1039,1039,1014,1014,snapshot_2026_05_26.json,snapshot_2026_05_23.json
31,map,zurich,Zurich,Kronifer,Kronifer,https://github.com/Kronifer,24,24,967,967,943,943,snapshot_2026_05_26.json,snapshot_2026_05_23.json
32,map,montreal,Montreal,devenperez,devenperez,https://github.com/devenperez,23,23,1117,1117,1094,1094,snapshot_2026_05_26.json,snapshot_2026_05_23.json
33,map,connecticut-usa,Connecticut,PSWBSF,Potato Spaghetti Water Balloon Space Federation,https://youtu.be/dQw4w9WgXcQ?t=0,23,23,47,47,24,24,snapshot_2026_05_26.json,snapshot_2026_05_23.json
34,map,yukina-tw-hsinchu,新竹 (Hsinchu),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,23,23,23,23,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
35,map,mfn-hong-kong,Hong Kong,crumpetime,muffintime,https://github.com/crumpetime,22,22,1062,1062,1040,1040,snapshot_2026_05_26.json,snapshot_2026_05_23.json
36,map,yukina-tw-chiayi,嘉義 (Chiayi),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,22,22,22,22,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
37,map,yukina-tw-tainan,臺南 (Tainan),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,22,22,22,22,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
38,map,yukina-pl-krakow,Kraków,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,21,21,247,247,226,226,snapshot_2026_05_26.json,snapshot_2026_05_23.json
39,map,tromso-no,Tromsø,rslurry,slurry,https://github.com/rslurry,21,21,21,21,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
40,map,ciudad-de-mexico,Ciudad de México,rslurry,slurry,https://github.com/rslurry,20,20,1112,1112,1092,1092,snapshot_2026_05_26.json,snapshot_2026_05_23.json
41,map,shenzhen,Shenzhen,Kronifer,Kronifer,https://github.com/Kronifer,20,20,156,156,136,136,snapshot_2026_05_26.json,snapshot_2026_05_23.json
42,map,trondheim-no,Trondheim,rslurry,slurry,https://github.com/rslurry,19,19,41,41,22,22,snapshot_2026_05_26.json,snapshot_2026_05_23.json
43,map,amsterdam,Amsterdam,ryandicicco,ryandicicco,https://github.com/ryandicicco,18,18,833,833,815,815,snapshot_2026_05_26.json,snapshot_2026_05_23.json
44,mod,chinese-trains,Chinese Trains,kaicardenas0618,kaicardenas0618,https://github.com/kaicardenas0618,18,18,140,140,122,122,snapshot_2026_05_26.json,snapshot_2026_05_23.json
45,map,daytonatti,Daytonatti,soccerjonj,soccerjonj,https://github.com/soccerjonj,17,17,235,235,218,218,snapshot_2026_05_26.json,snapshot_2026_05_23.json
46,map,barcelona,Barcelona,Maximilian284,max02,https://github.com/Maximilian284,16,16,887,887,871,871,snapshot_2026_05_26.json,snapshot_2026_05_23.json
47,map,baltimore-dc-corridor,Baltimore-DC Corridor,rslurry,slurry,https://github.com/rslurry,15,15,385,385,370,370,snapshot_2026_05_26.json,snapshot_2026_05_23.json
48,map,shanghai,Shanghai,Kronifer,Kronifer,https://github.com/Kronifer,15,15,359,359,344,344,snapshot_2026_05_26.json,snapshot_2026_05_23.json
49,map,rhode-island,Rhode Island,rslurry,slurry,https://github.com/rslurry,15,15,128,128,113,113,snapshot_2026_05_26.json,snapshot_2026_05_23.json
50,map,yukina-pl-gdansk,Gdańsk,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,14,14,193,193,179,179,snapshot_2026_05_26.json,snapshot_2026_05_23.json
51,map,greater-portland,Greater Portland,rslurry,slurry,https://github.com/rslurry,14,14,83,83,69,69,snapshot_2026_05_26.json,snapshot_2026_05_23.json
52,map,helsinki,Helsinki,rslurry,slurry,https://github.com/rslurry,13,13,577,577,564,564,snapshot_2026_05_26.json,snapshot_2026_05_23.json
53,map,vancouver,Vancouver,devenperez,devenperez,https://github.com/devenperez,12,12,917,917,905,905,snapshot_2026_05_26.json,snapshot_2026_05_23.json
54,map,yukina-osaka,大阪 (Ōsaka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,11,11,1284,1284,1273,1273,snapshot_2026_05_26.json,snapshot_2026_05_23.json
55,map,los-angeles-county,Los Angeles County,rslurry,slurry,https://github.com/rslurry,11,11,1024,1024,1013,1013,snapshot_2026_05_26.json,snapshot_2026_05_23.json
56,map,glasgow-edinburgh,Glasgow-Edinburgh,Kronifer,Kronifer,https://github.com/Kronifer,11,11,775,775,764,764,snapshot_2026_05_26.json,snapshot_2026_05_23.json
57,map,singapore-val,Singapore,Valdotorium,Valdotorium,https://github.com/Valdotorium,11,11,729,729,718,718,snapshot_2026_05_26.json,snapshot_2026_05_23.json
58,map,yukina-pl-katowice-gzm,Katowice - GZM,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,11,11,85,85,74,74,snapshot_2026_05_26.json,snapshot_2026_05_23.json
59,map,kristiansand-no,Kristiansand,rslurry,slurry,https://github.com/rslurry,11,11,11,11,0,0,snapshot_2026_05_26.json,snapshot_2026_05_23.json
60,map,madrid,Madrid,Maximilian284,max02,https://github.com/Maximilian284,10,10,742,742,732,732,snapshot_2026_05_26.json,snapshot_2026_05_23.json
61,map,guangzhou,Guangzhou,Kronifer,Kronifer,https://github.com/Kronifer,10,10,424,424,414,414,snapshot_2026_05_26.json,snapshot_2026_05_23.json
62,map,busan-3,Busan (30km×30km),kimth9,kimth9,https://github.com/kimth9,10,10,271,271,261,261,snapshot_2026_05_26.json,snapshot_2026_05_23.json
63,map,rome,Rome,Maximilian284,max02,https://github.com/Maximilian284,9,9,464,464,455,455,snapshot_2026_05_26.json,snapshot_2026_05_23.json
64,map,guadalajara,Guadalajara,rslurry,slurry,https://github.com/rslurry,9,9,452,452,443,443,snapshot_2026_05_26.json,snapshot_2026_05_23.json
65,map,sydney,Sydney,WillBarouch,WillBarouch,https://github.com/WillBarouch,8,8,803,803,795,795,snapshot_2026_05_26.json,snapshot_2026_05_23.json
66,map,milan,Milan,Maximilian284,max02,https://github.com/Maximilian284,8,8,494,494,486,486,snapshot_2026_05_26.json,snapshot_2026_05_23.json
67,map,monterrey,Monterrey,rslurry,slurry,https://github.com/rslurry,8,8,494,494,486,486,snapshot_2026_05_26.json,snapshot_2026_05_23.json
68,map,rotterdam-the-hague,Rotterdam-The Hague,ryandicicco,ryandicicco,https://github.com/ryandicicco,8,8,389,389,381,381,snapshot_2026_05_26.json,snapshot_2026_05_23.json
69,map,puerto-rico,Puerto Rico,rslurry,slurry,https://github.com/rslurry,8,8,351,351,343,343,snapshot_2026_05_26.json,snapshot_2026_05_23.json
70,mod,kr-ktp,Korean Transit Pack,kimth9,kimth9,https://github.com/kimth9,8,8,217,217,209,209,snapshot_2026_05_26.json,snapshot_2026_05_23.json
71,map,yukina-cz-brno,Brno,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,181,181,173,173,snapshot_2026_05_26.json,snapshot_2026_05_23.json
72,map,yukina-pl-wroclaw,Wrocław,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,134,134,126,126,snapshot_2026_05_26.json,snapshot_2026_05_23.json
73,map,yukina-pl-lodz,Łódź,ahkimn,Yukina-,https://subwaybuildermodded.com/credits,8,8,98,98,90,90,snapshot_2026_05_26.json,snapshot_2026_05_23.json
74,mod,cinematic-camera,Cinematic Camera,TransitCore,TransitCore,https://github.com/TransitCore,7,7,431,431,424,424,snapshot_2026_05_26.json,snapshot_2026_05_23.json
75,map,greater-newyork,Greater NYC,chasemanning040911-afk,lechicken,https://github.com/chasemanning040911-afk,7,7,236,236,229,229,snapshot_2026_05_26.json,snapshot_2026_05_23.json
76,map,incheon-3,Incheon (30km×30km),kimth9,kimth9,https://github.com/kimth9,7,7,138,138,131,131,snapshot_2026_05_26.json,snapshot_2026_05_23.json
77,map,mexicali,Mexicali-Imperial Valley-Yuma,rslurry,slurry,https://github.com/rslurry,7,7,22,22,15,15,snapshot_2026_05_26.json,snapshot_2026_05_23.json
78,map,yukina-fukuoka,福岡 (Fukuoka),ahkimn,Yukina-,https://subwaybuildermodded.com/credits,6,6,557,557,551,551,snapshot_2026_05_26.json,snapshot_2026_05_23.json
79,map,dublin,Dublin,Kronifer,Kronifer,https://github.com/Kronifer,6,6,437,437,431,431,snapshot_2026_05_26.json,snapshot_2026_05_23.json
80,map,mfn-lasvegas,Las Vegas,crumpetime,muffintime,https://github.com/crumpetime,6,6,339,339,333,333,snapshot_2026_05_26.json,snapshot_2026_05_23.json
81,map,quebec-city,Quebec City,devenperez,devenperez,https://github.com/devenperez,6,6,332,332,326,326,snapshot_2026_05_26.json,snapshot_2026_05_23.json
